censustract2010,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
8507,3712.8378984323135,3678.005672368004,3643.500227058951,3609.318496790612,3575.4574446096403,3541.914062054063,3508.6853688859837,3475.7684128267992,3432.3587453141467,3389.4912310780487,3347.159099042104,3305.355662695435,3264.0743190365292,3223.308547530272,3183.0519090780044,3143.298045000445,3104.0406760333144,3065.273601335501,3026.9906975096196,2989.1859176347953,2951.853290311533,2914.986918718513,2878.580979681168
8509,3618.746748240028,3603.5575200599274,3588.432046728883,3573.3700606440434,3558.3712953257855,3543.435485413,3528.5623666583983,3513.751675923835,3477.6418619513133,3441.903138136945,3406.5316908940526,3371.5237458270913,3336.875567328892,3302.583458182044,3268.643759164376,3235.0528486584885,3201.8071422653006,3168.9030924215695,3136.337188021337,3104.1059540412703,3072.20595116985,3040.633775440371,3009.386057867714
8510,3142.6699093607926,3111.6490734725185,3080.9344397266773,3050.522985646623,3020.4117185901346,2990.5976754549256,2961.07792238706,2931.8495544922453,2888.783678883551,2846.3503970036527,2804.540416696752,2763.3445822993303,2722.7538726352145,2682.7593990400965,2643.3524034150687,2604.5242563087513,2566.266455027592,2528.5706217739234,2491.4285018113687,2454.831961657198,2418.772987301236,2383.2436824509314,2348.236266802207
8511,1386.354320324196,1446.18382353767,1508.5953286263457,1573.700264456008,1641.6148687162652,1712.460395450137,1786.363331539788,1863.4556225349204,1851.588726110089,1839.7974006991606,1828.0811650492496,1816.4395409721956,1804.8720533250455,1793.3782299906616,1781.9576018584519,1770.6097028052247,1759.3340696761632,1748.1302422659223,1736.9977632998468,1725.936178415307,1714.9450361431548,1704.0238878892967,1693.1722879163858
8512,3097.4839495127217,3087.003480530543,3076.5584726619254,3066.148805922679,3055.7743607345865,3045.4350179240278,3035.1306587206122,3024.861164755814,3003.2808421402888,2981.8544804171233,2960.580981180293,2939.459253860151,2918.4882156675226,2897.6667915381945,2876.993914077805,2856.468523507123,2836.0895676077193,2815.8560016680276,2795.766788429785,2775.8208980348595,2756.017307972456,2736.3550030266956,2716.8329752245736
8513,2004.183182575149,1998.3831986652006,1992.599999554989,1986.8335366703275,1981.0837615776,1975.3506259833541,1969.6340817338962,1963.934080814886,1949.3518177980338,1934.877828473649,1920.5113089066726,1906.2514611312847,1892.0974931065832,1878.0486186725905,1864.104057506588,1850.2630350797742,1836.5247826142445,1822.8885370402909,1809.3535409540184,1795.9190425752759,1782.5842957059003,1769.3485596882697,1756.2110993641647
8600,1263.2489618015252,1247.6918995251222,1232.3264243340764,1217.1501768104831,1202.1608265929522,1187.3560720187727,1172.733639770486,1158.2912845268104,1141.2100321018822,1124.3806758867431,1107.7995011830253,1091.4628480727956,1075.3671106107126,1059.5087360280952,1043.88422394873,1028.490125616243,1013.323043132864,998.3796287094187,983.6565839263801,969.1506590058166,954.8586520940779,940.7774085550585,926.9038202738832
8701,1523.7485265213288,1524.497420929692,1525.2466834058991,1525.9963141308488,1526.7463132855285,1527.4966810510145,1528.2474176084725,1528.9985231391568,1529.3977399740213,1529.7970610431796,1530.196486373847,1530.5960159932456,1530.9956499286052,1531.3953882071623,1531.7952308561605,1532.1951779028507,1532.5952293744906,1532.9953852983454,1533.3956457016873,1533.7960106117955,1534.1964800559565,1534.5970540614635,1534.9977326556175
8702,2490.983040641441,2478.033749506102,2465.1517748230117,2452.3367666498684,2439.588376863534,2426.9062591505767,2414.290068997863,2401.739463683199,2373.689328575785,2345.9667935646517,2318.5680325782787,2291.489264230185,2264.726751297049,2238.276800202921,2212.135760509465,2186.300024412147,2160.7660262423137,2135.5302419750815,2110.5891887429766,2085.9394243552533,2061.5775468228267,2037.5001938887535,2013.704042564198
8800,1036.747836534458,1037.4962128946709,1038.2451294703121,1038.994586651336,1039.7445848279788,1040.4951243907578,1041.2462057304729,1041.9978292382054,1026.7795793285513,1011.7835900837607,997.0066154142082,982.4454566390077,968.0969617936132,953.9580249475326,940.0255855320061,926.296627677503,912.7681795608962,899.4373127621687,886.3011416305173,873.3568226597132,860.6015538725854,848.0325742144948,835.6471629556647
8901,2463.5776439740143,2458.1671963906665,2452.768631096933,2447.381921997226,2442.007043053269,2436.6439682839705,2431.2926717652967,2425.9531276301486,2398.0847337994155,2370.536481098311,2343.3046918716564,2316.385730711728,2289.7760039729324,2263.4719592920624,2237.470085114059,2211.7669102232258,2186.359003279823,2161.2429723619907,2136.4154645129315,2111.873165293294,2087.612798338701,2063.631124922358,2039.924943522689
8902,1643.4333629444554,1775.7220371064577,1918.6593287945068,2073.1024017524705,2239.9774173834912,2420.285088737796,2615.106681570464,2825.6104984561885,2793.567381763813,2761.887641880776,2730.567158024856,2699.6018561445144,2668.9877083889573,2638.720732584207,2608.796991715116,2579.212593413256,2549.9636894506116,2521.046475239018,2492.457189335274,2464.1921129518673,2436.2475694732498,2408.6199239775956,2381.3055827639846
9000,1316.5573569341843,1295.4583513434418,1274.6974761308202,1254.2693124555067,1234.1685283184443,1214.389877170615,1194.9281965436273,1175.7784067022492,1167.1265292322946,1158.538315955634,1150.0132984040624,1141.551011556563,1133.1509938139416,1124.812786973647,1116.5359362047773,1108.3199900232694,1100.1645002672726,1092.069022072701,1084.0331138489682,1076.056337254899,1068.138257174819,1060.2784416948198,1052.476462079199
9101,3934.6058857462826,3918.279796544998,3902.0214501358378,3885.8305654296914,3869.7068625037887,3853.6500625968583,3837.65988810431,3821.736062573434,3808.1124820885816,3794.537466429292,3781.0108424735085,3767.5324377163124,3754.102080267724,3740.7195988505114,3727.3848227980047,3714.09758205192,3700.8577071601912,3687.665029274808,3674.5193801496634,3661.4205921384078,3648.368498192311,3635.362931858132,3622.403727275995
9102,2058.3210368504438,2048.68737463302,2039.098801323526,2029.555105890105,2020.056078288604,2010.6015094579502,2001.191191315549,1991.824916752706,1993.1514845065483,1994.478935762746,1995.807271109717,1997.1364911362716,1998.4665964316116,1999.7975875853317,2001.1294651874189,2002.4622298282534,2003.7958820986084,2005.1304225896508,2006.4658518929411,2007.8021706004338,2009.1393793044776,2010.4774785978157,2011.816469073586
9103,2885.313541709745,2878.642542867785,2871.98696773105,2865.3467806391104,2858.7219460139863,2852.112428359955,2845.5181922633624,2838.939202392432,2823.601131186619,2808.345927704115,2793.173144231549,2778.0823354744316,2763.073058544088,2748.144872944658,2733.2973405601697,2718.5300256416817,2703.842494794493,2689.2343169654255,2674.705063430172,2660.254307780714,2645.881625912809,2631.5865960135416,2617.368798548945
9104,2231.190057477705,2225.3952045540295,2219.6154020382273,2213.850610841337,2208.100791975921,2202.365906555798,2196.6459157957843,2190.9407810114267,2178.0558040782817,2165.246604013232,2152.5127351706424,2139.853754525729,2127.2692216591495,2114.7586987416776,2102.3217505189714,2089.9579442964314,2077.666849924145,2065.448039781922,2053.3010887644173,2041.2255742663406,2029.221076167754,2017.2871768194555,2005.423461028448
9106,2704.196067487368,2718.4670525703145,2732.8133506151007,2747.2353590744733,2761.733477498676,2776.3081075465184,2790.959652996503,2805.6885197580123,2838.66554274671,2872.0301654413406,2905.786943545191,2939.9404863075974,2974.495457153303,3009.456574319218,3044.8286114986595,3080.6163984931673,3116.8248218719787,3153.458825639254,3190.5234119091465,3228.023641588805,3265.964635069405,3304.3515729253036,3343.1896966214063
9107,2391.1896902316753,2447.68327682802,2505.5115652840946,2564.706088897069,2625.2991259610762,2687.323717368302,2750.8136846259176,2815.8036482986736,2809.3065530369686,2802.8244489650315,2796.35730149267,2789.905076109505,2783.467738384785,2777.0452539672037,2770.6375885847146,2764.2447080443503,2757.8665782320395,2751.503165112424,2745.1544347286776,2738.8203532023254,2732.5008867330625,2726.1960015985737,2719.905664154354
9201,2021.8379360624663,2056.2518308356807,2091.2514877673443,2126.846877170568,2163.048139064106,2199.865586060931,2237.309706305976,2275.3911664638817,2274.053479272953,2272.7165784993435,2271.3804636807236,2270.0451343550353,2268.710590060493,2267.376830335582,2266.043854719059,2264.7116627499518,2263.38025396756,2262.0496279114527,2260.7197841214706,2259.390722137725,2258.062441500597,2256.734941750738,2255.4082224290696
9202,2352.0924471518065,2412.7077540115893,2474.885165894138,2538.664939497448,2604.0883689668754,2671.1978126309878,2740.0367204264167,2810.649662029473,2935.9522986797633,3066.84109961215,3203.5651037313264,3346.3844524396777,3495.5708846019347,3651.4082535760326,3814.1930672939197,3984.2350524199105,4161.85774366,4347.399099343395,4541.212144447525,4743.665642289985,4955.144796165441,5176.05198226247,5406.807515254845
9301,2105.850440088943,2093.7705741372965,2081.760002357084,2069.8183272536467,2057.945153612489,2046.1400884861976,2034.4027411814388,2022.7327232460266,1998.0801969681745,1973.7281290973553,1949.6728577267393,1925.9107655798384,1902.4382794665653,1879.2518697459188,1856.3480497952198,1833.7233754858153,1811.3744446651724,1789.2978966452852,1767.4904116973155,1745.9487105523935,1724.6695539085033,1703.6497419433763,1682.8861138333234
9304,4748.668138139922,4834.873303212967,4922.643397708133,5012.006830643538,5102.992526761711,5195.629935891825,5289.949042481877,5385.980375303919,5394.728072833397,5403.489978029213,5412.266113966897,5421.056503759462,5429.861170557459,5438.680137549039,5447.5134279600115,5456.361065053914,5465.223072132063,5474.099472533622,5482.9902896356625,5491.89554685322,5500.815267639365,5509.749475485254,5518.698193920202
9305,3107.0369298244636,3094.127719004176,3081.2721437626624,3068.469981253201,3055.72100955496,3043.025007669152,3030.381755515201,3017.7910339269292,2978.0474885378176,2938.827355599183,2900.123741901308,2861.929845016304,2824.2389521025398,2787.0444387248112,2750.339767690053,2714.1184878983804,2678.374233209264,2643.100721322636,2608.291752674735,2573.9412093484857,2540.043053998236,2506.5913287886497,2473.5801543475777
9306,3170.9697548916574,3137.300838202077,3103.9894133962657,3071.031684675025,3038.423896542427,3006.162333377876,2974.2433190127226,2942.663216311364,2901.8470037387906,2861.5969324764205,2821.9051498607428,2782.7639121486227,2744.16558300652,2706.1026320206665,2668.567633227903,2631.5532636669,2595.0523019494676,2559.057626851688,2523.5622159245845,2488.559144124066,2454.04158245987,2420.0027966632497,2386.4361458731382
9400,3241.7381868081184,3464.8422261160526,3703.3008096490794,3958.1706732201924,4230.581279684106,4521.739824183161,4832.936583866001,5165.550635786479,5166.270049297808,5166.98956300287,5167.7091769156195,5168.428891050012,5169.148705420005,5169.86862003956,5170.588634922637,5171.308750083201,5172.028965535217,5172.749281292654,5173.46969736948,5174.190213779668,5174.910830537191,5175.631547656025,5176.352365150146
9502,2296.3399249149525,2286.7203168943665,2277.141006417479,2267.6018246736653,2258.102603559468,2248.6431756756324,2239.2233743241554,2229.8430335053504,2209.8975018908855,2190.1303793506945,2170.5400700487576,2151.1249924235117,2131.883579060168,2112.814276564172,2093.9155454357942,2075.185859945845,2056.623708012499,2038.2275910792202,2019.9960239937843,2001.9275348883764,1984.0206650607663,1966.2739688565441,1948.6860135524098
9504,4096.704596086622,4204.155447794902,4314.424585582161,4427.585929164218,4543.7153370680135,4662.890657483919,4785.191780451839,4910.700691416076,4868.841529877911,4827.339178806274,4786.1905967234,4745.392768077298,4704.942703020756,4664.837437192233,4625.074031498615,4585.649571899828,4546.561169195281,4507.805958812135,4469.381100595373,4431.283778599662,4393.511200882986,4356.060599302041,4318.929229309374
9505,4271.5024194793905,4260.03570385671,4248.599770276098,4237.194536104118,4225.819918929161,4214.475836560849,4203.162207029441,4191.878948585242,4158.8717876845985,4126.1245275788215,4093.635121790076,4061.4015399546433,4029.421767696037,3997.6938064991173,3966.215673585199,3934.9854017881416,3904.001039431414,3873.2606502061285,3842.762313050035,3812.504122027468,3782.484186210238,3752.700629559463,3723.1515908083275
9506,2812.498168561507,2803.028330319572,2793.5903775513166,2784.184202896572,2774.809699356658,2765.466760293163,2756.155279426735,2746.8751508358687,2727.2622240004443,2707.7893351638113,2688.455484442511,2669.2596790923403,2650.200933457376,2631.2782689193623,2612.490713847464,2593.8373035483746,2575.31708021678,2556.92909288618,2538.672397380058,2520.546056263399,2502.5491387945553,2484.6807208774558,2466.939885014155
9507,2221.4229459296316,2214.8653073171827,2208.3270268482383,2201.8080473775753,2195.308311928664,2188.8277636931684,2182.3663460304515,2175.9240024670785,2183.1411922113693,2190.382320212578,2197.647465870051,2204.9367088464883,2212.250129068819,2219.5878067290773,2226.9498222852803,2234.336256462313,2241.7471902528105,2249.182704918048,2256.642881988831,2264.12780326639,2271.637550823277,2279.1722070042647,2286.731854427251
9509,2787.931394594758,2960.9757946541226,3144.7609053529104,3339.9533929629,3547.2613031331625,3767.4366292708783,4001.2780403392508,4249.633777967386,4217.166555930687,4184.947383622942,4152.974365943056,4121.245622268516,4089.7592863447726,4058.5135061754704,4027.506443913515,3996.7362757529722,3966.201191821794,3935.8993960753633,3905.8291061908517,3875.9885534623863,3846.3759826970154,3816.9896521114692,3787.827833229711
9510,2711.683508230473,2718.383530058826,2725.1001062868227,2731.833277817037,2738.583085653107,2745.3495708999817,2752.132774764172,2758.9327385540023,2759.398802855744,2759.864945889356,2760.331167668138,2760.797468205392,2761.263847514423,2761.730305608538,2762.196842501046,2762.663458205258,2763.130152734488,2763.596926102052,2764.0637783212674,2764.530709405455,2764.9977193679374,2765.464808222039,2765.931975981088
9511,2115.688218591127,2121.3917716991928,2127.1107006635734,2132.84504693509,2138.5948520763077,2144.3601577618383,2150.1410057786406,2155.9374380263253,2156.403335233409,2156.8693331206905,2157.3354317099265,2157.801631022879,2158.267931081314,2158.734331907003,2159.200833521721,2159.6674359472495,2160.1341392053732,2160.600943317882,2161.0678483065703,2161.5348541932376,2162.0019609996875,2162.4691687477293,2162.9364774591763
9602,2698.309236608511,2691.6350226864347,2684.9773172989894,2678.336079612645,2671.711268894872,2665.1028445138923,2658.51076593843,2651.9349927374615,2634.7976737162085,2617.7710993791356,2600.8545540725827,2584.0473267675834,2567.3487110299784,2550.758004990723,2534.274511316386,2517.8975371798415,2501.6263942311466,2485.460398568609,2469.3988707100425,2453.4411355642064,2437.586522402431,2421.8343648304253,2406.1840007602677
